,ocp_jl,ocp_wr,ocp_hd  ,class_mild,need,placement
3321,397,150,382,1,0,home detention
3322,397,150,382,1,0,home detention
3323,401,149,380,0,1,jail
3324,401,149,380,1,1,home detention
3325,401,149,380,1,1,home detention
3326,401,149,380,1,0,jail
3327,401,149,380,1,0,jail
3328,401,149,380,1,0,home detention
3329,401,149,380,1,0,home detention
3330,401,149,380,1,0,home detention
3331,398,149,386,0,1,jail
3332,398,149,386,0,1,home detention
3333,398,149,386,0,1,home detention
3334,398,149,386,0,0,jail
3335,398,149,386,1,1,jail
3336,398,149,386,1,0,jail
3337,398,149,386,1,0,jail
3338,398,149,386,1,0,jail
3339,398,149,386,1,0,jail
3340,398,149,386,1,0,home detention
3341,402,150,381,0,1,jail
3342,402,150,381,0,1,home detention
3343,402,150,381,0,1,home detention
3344,402,150,381,0,0,jail
3345,402,150,381,1,1,home detention
3346,402,150,381,1,1,home detention
3347,402,150,381,1,1,home detention
3348,402,150,381,1,1,home detention
3349,402,150,381,1,1,home detention
3350,402,150,381,1,1,home detention
3351,402,150,381,1,0,jail
3352,402,150,381,1,0,jail
3353,402,150,381,1,0,home detention
3354,402,150,381,1,0,home detention
3355,405,144,389,0,1,work release
3356,405,144,389,0,1,work release
3357,405,144,389,0,0,work release
3358,405,144,389,0,0,work release
3359,405,144,389,0,0,work release
3360,405,144,389,0,0,work release
3361,405,144,389,1,1,work release
3362,405,144,389,1,1,work release
3363,405,144,389,1,1,work release
3364,405,144,389,1,1,work release
3365,405,144,389,1,1,work release
3366,405,144,389,1,1,work release
3367,405,144,389,1,0,work release
3368,405,144,389,1,0,work release
3369,405,144,389,1,0,work release
3370,405,144,389,1,0,work release
3371,398,158,394,0,1,home detention
3372,398,158,394,0,1,home detention
3373,398,158,394,0,0,jail
3374,398,158,394,1,1,jail
3375,398,158,394,1,1,jail
3376,398,158,394,1,1,jail
3377,398,158,394,1,1,home detention
3378,398,158,394,1,1,home detention
3379,398,158,394,1,1,home detention
3380,398,158,394,1,1,home detention
3381,398,158,394,1,1,home detention
3382,398,158,394,1,0,jail
3383,398,158,394,1,0,jail
3384,398,158,394,1,0,home detention
3385,406,152,399,0,1,home detention
3386,406,152,399,0,0,jail
3387,406,152,399,1,1,jail
3388,406,152,399,1,1,home detention
3389,406,152,399,1,1,home detention
3390,406,152,399,1,1,home detention
3391,406,152,399,1,1,home detention
3392,406,152,399,1,0,jail
3393,406,152,399,1,0,jail
3394,406,152,399,1,0,jail
3395,406,152,399,1,0,home detention
3396,410,134,406,0,1,work release
3397,410,134,406,0,0,work release
3398,410,134,406,1,1,work release
3399,410,134,406,1,1,work release
3400,410,134,406,1,1,work release
3401,410,134,406,1,1,work release
3402,410,134,406,1,0,work release
3403,410,134,406,1,0,work release
3404,410,134,406,1,0,work release
3405,402,142,401,0,1,work release
3406,402,142,401,0,1,work release
3407,402,142,401,0,0,work release
3408,402,142,401,0,0,work release
3409,402,142,401,0,0,work release
3410,402,142,401,0,0,work release
3411,402,142,401,1,1,work release
3412,402,142,401,1,1,work release
3413,402,142,401,1,1,work release
3414,402,142,401,1,0,work release
3415,402,142,401,1,0,work release
3416,396,153,395,0,1,jail
3417,396,153,395,0,1,jail
3418,396,153,395,0,1,home detention
3419,396,153,395,0,0,jail
3420,396,153,395,0,0,jail
3421,396,153,395,0,0,jail
3422,396,153,395,0,0,jail
3423,396,153,395,1,1,jail
3424,396,153,395,1,1,jail
3425,396,153,395,1,1,jail
3426,396,153,395,1,1,jail
3427,396,153,395,1,1,home detention
3428,396,153,395,1,1,home detention
3429,396,153,395,1,1,home detention
3430,396,153,395,1,0,jail
3431,396,153,395,1,0,jail
3432,396,153,395,1,0,jail
3433,396,153,395,1,0,jail
3434,396,153,395,1,0,jail
3435,407,154,394,0,1,jail
3436,407,154,394,0,1,jail
3437,407,154,394,0,1,home detention
3438,407,154,394,1,1,home detention
3439,407,154,394,1,1,home detention
3440,407,154,394,1,0,jail
3441,407,154,394,1,0,jail
3442,407,154,394,1,0,jail
3443,409,151,396,0,1,jail
3444,409,151,396,0,1,jail
3445,409,151,396,0,1,home detention
3446,409,151,396,0,0,jail
3447,409,151,396,0,0,jail
3448,409,151,396,0,0,jail
3449,409,151,396,1,1,jail
3450,409,151,396,1,1,home detention
3451,409,151,396,1,1,home detention
3452,409,151,396,1,0,jail
3453,409,151,396,1,0,jail
3454,409,151,396,1,0,jail
3455,409,151,396,1,0,home detention
3456,415,147,397,0,1,work release
3457,415,147,397,0,0,work release
3458,415,147,397,0,0,work release
3459,415,147,397,0,0,work release
3460,415,147,397,1,1,work release
3461,415,147,397,1,1,work release
3462,415,147,397,1,1,work release
3463,415,147,397,1,1,work release
3464,415,147,397,1,1,work release
3465,415,147,397,1,0,work release
3466,415,147,397,1,0,work release
3467,415,147,397,1,0,work release
3468,415,147,397,1,0,work release
3469,416,154,397,0,1,home detention
3470,416,154,397,0,1,home detention
3471,416,154,397,0,1,home detention
3472,416,154,397,0,0,jail
3473,416,154,397,0,0,jail
3474,416,154,397,0,0,jail
3475,416,154,397,0,0,jail
3476,416,154,397,1,1,jail
3477,416,154,397,1,1,jail
3478,416,154,397,1,0,jail
3479,416,154,397,1,0,home detention
3480,416,154,397,1,0,home detention
3481,416,154,397,1,0,home detention
3482,416,154,397,1,0,home detention
3483,416,154,397,1,0,home detention
3484,416,154,397,1,0,home detention
3485,421,142,404,0,1,work release
3486,421,142,404,0,1,work release
3487,421,142,404,1,1,work release
3488,421,142,404,1,1,work release
3489,421,142,404,1,1,work release
3490,421,142,404,1,1,work release
3491,421,142,404,1,1,work release
3492,421,142,404,1,1,work release
3493,421,142,404,1,1,work release
3494,421,142,404,1,0,work release
3495,421,142,404,1,0,work release
3496,421,142,404,1,0,work release
3497,421,142,404,1,0,work release
3498,421,142,404,1,0,work release
3499,419,156,395,0,1,home detention
3500,419,156,395,0,1,home detention
3501,419,156,395,0,1,home detention
3502,419,156,395,0,0,jail
3503,419,156,395,0,0,jail
3504,419,156,395,1,1,jail
3505,419,156,395,1,1,jail
3506,419,156,395,1,1,home detention
3507,419,156,395,1,1,home detention
3508,419,156,395,1,0,home detention
3509,419,156,395,1,0,home detention
3510,419,156,395,1,0,home detention
3511,421,155,391,0,0,jail
3512,421,155,391,0,0,jail
3513,421,155,391,0,0,jail
3514,421,155,391,0,0,jail
3515,421,155,391,0,0,jail
3516,421,155,391,1,1,home detention
3517,421,155,391,1,1,home detention
3518,421,155,391,1,1,home detention
3519,421,155,391,1,0,jail
3520,421,155,391,1,0,jail
3521,421,155,391,1,0,home detention
3522,421,155,391,1,0,home detention
3523,421,155,391,1,0,home detention
3524,422,155,394,0,1,home detention
3525,422,155,394,0,1,home detention
3526,422,155,394,0,0,jail
3527,422,155,394,1,1,home detention
3528,422,155,394,1,0,jail
3529,422,155,394,1,0,jail
3530,422,155,394,1,0,home detention
3531,422,155,394,1,0,home detention
3532,422,155,394,1,0,home detention
3533,422,155,394,1,0,home detention
3534,424,146,396,0,1,work release
3535,424,146,396,0,0,work release
3536,424,146,396,0,0,work release
3537,424,146,396,1,1,work release
3538,424,146,396,1,1,work release
3539,424,146,396,1,1,work release
3540,424,146,396,1,1,work release
3541,424,146,396,1,1,work release
3542,424,146,396,1,1,work release
3543,424,146,396,1,1,work release
3544,424,146,396,1,0,work release
3545,424,146,396,1,0,work release
3546,424,146,396,1,0,work release
3547,424,146,396,1,0,work release
3548,416,161,393,0,1,home detention
3549,416,161,393,0,0,jail
3550,416,161,393,0,0,jail
3551,416,161,393,0,0,jail
3552,416,161,393,0,0,jail
3553,416,161,393,1,1,jail
3554,416,161,393,1,1,home detention
3555,416,161,393,1,1,home detention
3556,416,161,393,1,0,home detention
3557,416,161,393,1,0,home detention
3558,417,158,400,0,0,jail
3559,417,158,400,1,1,jail
3560,417,158,400,1,1,jail
3561,417,158,400,1,1,home detention
3562,417,158,400,1,1,home detention
3563,417,158,400,1,1,home detention
3564,417,158,400,1,0,jail
3565,417,158,400,1,0,jail
3566,417,158,400,1,0,jail
3567,417,158,400,1,0,jail
3568,417,158,400,1,0,jail
3569,417,158,400,1,0,home detention
3570,417,158,400,1,0,home detention
3571,423,157,404,0,1,home detention
3572,423,157,404,0,0,jail
3573,423,157,404,0,0,jail
3574,423,157,404,0,0,jail
3575,423,157,404,1,1,home detention
3576,423,157,404,1,1,home detention
3577,423,157,404,1,1,home detention
3578,423,157,404,1,1,home detention
3579,423,157,404,1,1,home detention
3580,423,157,404,1,0,jail
3581,417,158,406,0,1,jail
3582,417,158,406,0,1,jail
3583,417,158,406,0,1,home detention
3584,417,158,406,0,0,jail
3585,417,158,406,0,0,jail
3586,417,158,406,0,0,jail
3587,417,158,406,0,0,jail
3588,417,158,406,1,1,jail
3589,417,158,406,1,1,home detention
3590,417,158,406,1,1,home detention
3591,417,158,406,1,0,jail
3592,417,158,406,1,0,jail
3593,423,158,403,0,1,jail
3594,423,158,403,0,1,home detention
3595,423,158,403,0,0,jail
3596,423,158,403,0,0,jail
3597,423,158,403,0,0,jail
3598,423,158,403,1,1,jail
3599,423,158,403,1,1,jail
3600,423,158,403,1,1,home detention
3601,423,158,403,1,1,home detention
3602,423,158,403,1,1,home detention
3603,423,158,403,1,1,home detention
3604,423,158,403,1,0,jail
3605,423,158,403,1,0,jail
3606,423,158,403,1,0,home detention
3607,423,158,403,1,0,home detention
3608,423,158,403,1,0,home detention
3609,428,157,405,0,1,jail
3610,428,157,405,0,0,jail
3611,428,157,405,0,0,jail
3612,428,157,405,1,1,home detention
3613,428,157,405,1,1,home detention
3614,428,157,405,1,1,home detention
3615,428,157,405,1,0,jail
3616,432,154,400,0,0,jail
3617,432,154,400,0,0,jail
3618,432,154,400,0,0,jail
3619,432,154,400,1,1,home detention
3620,432,154,400,1,1,home detention
3621,432,154,400,1,1,home detention
3622,432,154,400,1,0,jail
3623,432,154,400,1,0,jail
3624,432,154,400,1,0,jail
3625,432,154,400,1,0,jail
3626,432,154,400,1,0,home detention
3627,432,154,400,1,0,home detention
3628,432,154,400,1,0,home detention
3629,439,143,399,0,1,work release
3630,439,143,399,0,1,work release
3631,439,143,399,0,0,work release
3632,439,143,399,0,0,work release
3633,439,143,399,0,0,work release
3634,439,143,399,0,0,work release
3635,439,143,399,1,1,work release
3636,439,143,399,1,1,work release
3637,439,143,399,1,1,work release
3638,439,143,399,1,1,work release
3639,439,143,399,1,1,work release
3640,439,143,399,1,1,work release
3641,439,143,399,1,1,work release
3642,439,143,399,1,1,work release
3643,439,143,399,1,1,work release
3644,439,143,399,1,0,work release
3645,439,143,399,1,0,work release
3646,438,152,401,0,1,jail
3647,438,152,401,0,1,jail
3648,438,152,401,0,1,home detention
3649,438,152,401,0,1,home detention
3650,438,152,401,1,1,home detention
3651,438,152,401,1,1,home detention
3652,438,152,401,1,0,home detention
3653,438,134,404,0,1,work release
3654,438,134,404,0,1,work release
3655,438,134,404,1,1,work release
3656,438,134,404,1,1,work release
3657,438,134,404,1,1,work release
3658,438,134,404,1,1,work release
3659,438,134,404,1,1,work release
3660,438,134,404,1,0,work release
3661,438,134,404,1,0,work release
3662,438,134,404,1,0,work release
3663,438,134,404,1,0,work release
3664,432,145,400,0,1,work release
3665,432,145,400,0,1,work release
3666,432,145,400,0,1,work release
3667,432,145,400,0,0,work release
3668,432,145,400,0,0,work release
3669,432,145,400,1,1,work release
3670,432,145,400,1,1,work release
3671,432,145,400,1,1,work release
3672,432,145,400,1,1,work release
3673,432,145,400,1,1,work release
3674,432,145,400,1,0,work release
3675,432,145,400,1,0,work release
3676,432,145,400,1,0,work release
3677,432,145,400,1,0,work release
3678,429,159,395,0,1,home detention
3679,429,159,395,0,1,home detention
3680,429,159,395,0,0,jail
3681,429,159,395,1,1,home detention
3682,429,159,395,1,1,home detention
3683,429,159,395,1,0,jail
3684,429,159,395,1,0,home detention
3685,429,159,395,1,0,home detention
3686,429,159,395,1,0,home detention
3687,429,159,395,1,0,home detention
3688,429,159,395,1,0,home detention
3689,425,159,399,0,1,jail
3690,425,159,399,0,1,jail
3691,425,159,399,0,1,jail
3692,425,159,399,0,0,jail
3693,425,159,399,0,0,jail
3694,425,159,399,0,0,jail
3695,425,159,399,0,0,jail
3696,425,159,399,0,0,jail
3697,425,159,399,1,1,jail
3698,425,159,399,1,1,jail
3699,425,159,399,1,1,jail
3700,425,159,399,1,1,home detention
3701,438,148,396,0,1,work release
3702,438,148,396,0,1,work release
3703,438,148,396,0,0,work release
3704,438,148,396,0,0,work release
3705,438,148,396,1,1,work release
3706,438,148,396,1,1,work release
3707,438,148,396,1,1,work release
3708,438,148,396,1,1,work release
3709,438,148,396,1,0,work release
3710,438,148,396,1,0,work release
3711,438,148,396,1,0,work release
3712,438,148,396,1,0,work release
3713,438,148,396,1,0,work release
3714,438,148,396,1,0,work release
3715,432,163,388,0,1,home detention
3716,432,163,388,0,1,home detention
3717,432,163,388,0,1,home detention
3718,432,163,388,0,0,jail
3719,432,163,388,0,0,home detention
3720,432,163,388,1,1,home detention
3721,432,163,388,1,1,home detention
3722,432,163,388,1,1,home detention
3723,432,163,388,1,0,jail
3724,432,163,388,1,0,home detention
3725,432,163,388,1,0,home detention
3726,432,163,388,1,0,home detention
3727,432,163,388,1,0,home detention
3728,431,159,397,0,0,jail
3729,431,159,397,0,0,jail
3730,431,159,397,0,0,jail
3731,431,159,397,1,1,jail
3732,431,159,397,1,1,home detention
3733,431,159,397,1,1,home detention
3734,431,159,397,1,1,home detention
3735,431,159,397,1,0,jail
3736,431,159,397,1,0,home detention
3737,431,159,397,1,0,home detention
3738,431,159,397,1,0,home detention
3739,431,159,397,1,0,home detention
3740,431,159,397,1,0,home detention
3741,431,159,397,1,0,home detention
3742,434,159,398,0,0,jail
3743,434,159,398,1,1,home detention
3744,434,159,398,1,1,home detention
3745,434,159,398,1,0,jail
3746,434,159,398,1,0,jail
3747,434,159,398,1,0,home detention
3748,434,159,398,1,0,home detention
3749,434,159,398,1,0,home detention
3750,434,159,398,1,0,home detention
3751,425,160,399,0,1,jail
3752,425,160,399,0,1,home detention
3753,425,160,399,0,0,jail
3754,425,160,399,0,0,jail
3755,425,160,399,0,0,jail
3756,425,160,399,1,1,home detention
3757,425,160,399,1,1,home detention
3758,425,160,399,1,1,home detention
3759,425,160,399,1,1,home detention
3760,425,160,399,1,1,home detention
3761,425,160,399,1,1,home detention
3762,425,160,399,1,1,home detention
3763,425,160,399,1,0,jail
3764,425,160,399,1,0,jail
3765,425,160,399,1,0,home detention
3766,425,160,399,1,0,home detention
3767,431,159,396,0,1,jail
3768,431,159,396,0,1,jail
3769,431,159,396,0,1,home detention
3770,431,159,396,0,1,home detention
3771,431,159,396,0,0,jail
3772,431,159,396,0,0,jail
3773,431,159,396,1,1,home detention
3774,431,159,396,1,1,home detention
3775,431,159,396,1,1,home detention
3776,431,159,396,1,0,jail
3777,431,159,396,1,0,jail
3778,431,159,396,1,0,jail
3779,431,159,396,1,0,home detention
3780,430,159,400,0,1,jail
3781,430,159,400,0,1,jail
3782,430,159,400,0,1,home detention
3783,430,159,400,0,0,jail
3784,430,159,400,1,1,home detention
3785,430,159,400,1,1,home detention
3786,430,159,400,1,1,home detention
3787,430,159,400,1,1,home detention
3788,430,159,400,1,0,jail
3789,430,159,400,1,0,home detention
3790,430,159,400,1,0,home detention
3791,430,159,400,1,0,home detention
3792,430,159,400,1,0,home detention
3793,428,154,406,0,1,jail
3794,428,154,406,0,0,jail
3795,428,154,406,0,0,jail
3796,428,154,406,0,0,jail
3797,428,154,406,1,0,jail
3798,428,154,406,1,0,jail
3799,432,145,408,0,1,work release
3800,432,145,408,0,0,work release
3801,432,145,408,0,0,work release
3802,432,145,408,0,0,work release
3803,432,145,408,1,1,work release
3804,432,145,408,1,1,work release
3805,432,145,408,1,0,work release
3806,432,145,408,1,0,work release
3807,432,145,408,1,0,work release
3808,432,145,408,1,0,work release
3809,432,149,408,0,1,jail
3810,432,149,408,0,1,jail
3811,432,149,408,0,1,jail
3812,432,149,408,0,1,home detention
3813,432,149,408,0,0,jail
3814,432,149,408,0,0,jail
3815,432,149,408,0,0,jail
3816,432,149,408,1,1,home detention
3817,432,149,408,1,0,jail
3818,432,149,408,1,0,jail
3819,432,149,408,1,0,jail
3820,432,149,408,1,0,jail
3821,432,149,408,1,0,home detention
3822,441,139,406,0,1,work release
3823,441,139,406,0,1,work release
3824,441,139,406,0,1,work release
3825,441,139,406,0,0,work release
3826,441,139,406,1,1,work release
3827,441,139,406,1,1,work release
3828,441,139,406,1,0,work release
3829,441,139,406,1,0,work release
3830,441,139,406,1,0,work release
3831,441,139,406,1,0,work release
3832,441,139,406,1,0,work release
3833,435,144,403,0,1,work release
3834,435,144,403,0,1,work release
3835,435,144,403,0,1,work release
3836,435,144,403,0,1,work release
3837,435,144,403,0,0,work release
3838,435,144,403,1,1,work release
3839,435,144,403,1,1,work release
3840,435,144,403,1,1,work release
3841,435,144,403,1,1,work release
3842,435,144,403,1,1,work release
3843,435,144,403,1,0,work release
3844,435,144,403,1,0,work release
3845,435,144,403,1,0,work release
3846,431,157,401,0,1,home detention
3847,431,157,401,0,0,jail
3848,431,157,401,0,0,jail
3849,431,157,401,1,1,home detention
3850,431,157,401,1,1,home detention
3851,431,157,401,1,1,home detention
3852,431,157,401,1,1,home detention
3853,431,157,401,1,1,home detention
3854,431,157,401,1,0,jail
3855,431,157,401,1,0,home detention
3856,429,157,401,0,1,home detention
3857,429,157,401,1,1,jail
3858,429,157,401,1,1,home detention
3859,429,157,401,1,1,home detention
3860,429,157,401,1,1,home detention
3861,429,157,401,1,1,home detention
3862,429,157,401,1,1,home detention
3863,429,157,401,1,0,jail
3864,429,157,401,1,0,home detention
3865,431,153,407,0,1,home detention
3866,431,153,407,1,1,home detention
3867,431,153,407,1,1,home detention
3868,431,153,407,1,0,jail
3869,431,153,407,1,0,home detention
3870,431,153,407,1,0,home detention
3871,431,153,407,1,0,home detention
3872,431,153,407,1,0,home detention
3873,425,149,408,0,1,jail
3874,425,149,408,0,1,jail
3875,425,149,408,0,1,home detention
3876,425,149,408,0,1,home detention
3877,425,149,408,0,0,jail
3878,425,149,408,0,0,jail
3879,425,149,408,0,0,jail
3880,425,149,408,1,1,jail
3881,425,149,408,1,1,jail
3882,425,149,408,1,1,jail
3883,425,149,408,1,1,home detention
3884,425,149,408,1,1,home detention
3885,425,149,408,1,0,jail
3886,425,149,408,1,0,jail
3887,425,149,408,1,0,jail
3888,425,149,408,1,0,home detention
3889,425,149,408,1,0,home detention
3890,433,148,404,0,1,work release
3891,433,148,404,0,1,work release
3892,433,148,404,0,1,work release
3893,433,148,404,0,1,work release
3894,433,148,404,0,0,work release
3895,433,148,404,1,1,work release
3896,433,148,404,1,1,work release
3897,433,148,404,1,1,work release
3898,433,148,404,1,0,work release
3899,433,148,404,1,0,work release
3900,433,148,404,1,0,work release
3901,433,148,404,1,0,work release
3902,431,159,396,0,1,home detention
3903,431,159,396,0,1,home detention
3904,431,159,396,0,0,home detention
3905,431,159,396,1,1,home detention
3906,431,159,396,1,1,home detention
3907,431,159,396,1,1,home detention
3908,431,159,396,1,1,home detention
3909,431,159,396,1,0,jail
3910,431,159,396,1,0,home detention
3911,431,159,396,1,0,home detention
3912,431,159,396,1,0,home detention
3913,424,159,404,0,1,home detention
3914,424,159,404,0,1,home detention
3915,424,159,404,0,1,home detention
3916,424,159,404,1,1,home detention
3917,424,159,404,1,1,home detention
3918,424,159,404,1,0,jail
3919,424,159,404,1,0,jail
3920,424,159,404,1,0,jail
3921,424,159,404,1,0,jail
3922,424,159,404,1,0,jail
3923,424,159,404,1,0,jail
3924,424,159,404,1,0,jail
3925,424,159,404,1,0,jail
3926,424,159,404,1,0,home detention
3927,421,159,405,0,1,home detention
3928,421,159,405,0,1,home detention
3929,421,159,405,0,0,jail
3930,421,159,405,0,0,jail
3931,421,159,405,0,0,jail
3932,421,159,405,1,1,jail
3933,421,159,405,1,1,home detention
3934,421,159,405,1,1,home detention
3935,421,159,405,1,1,home detention
3936,421,159,405,1,0,jail
3937,421,159,405,1,0,jail
3938,421,159,405,1,0,jail
3939,421,159,405,1,0,home detention
3940,421,159,405,1,0,home detention
3941,418,159,407,0,0,jail
3942,418,159,407,0,0,jail
3943,418,159,407,0,0,jail
3944,418,159,407,1,1,jail
3945,418,159,407,1,1,jail
3946,418,159,407,1,1,home detention
3947,418,159,407,1,1,home detention
3948,418,159,407,1,1,home detention
3949,418,159,407,1,0,jail
3950,418,159,407,1,0,jail
3951,418,159,407,1,0,jail
3952,418,159,407,1,0,jail
3953,418,159,407,1,0,jail
3954,424,146,404,0,0,work release
3955,424,146,404,0,0,work release
3956,424,146,404,0,0,work release
3957,424,146,404,0,0,work release
3958,424,146,404,0,0,work release
3959,424,146,404,1,1,work release
3960,424,146,404,1,1,work release
3961,424,146,404,1,1,work release
3962,424,146,404,1,0,work release
3963,424,146,404,1,0,work release
3964,419,154,406,0,1,jail
3965,419,154,406,0,1,jail
3966,419,154,406,0,1,home detention
3967,419,154,406,1,1,jail
3968,419,154,406,1,1,home detention
3969,419,154,406,1,0,jail
3970,419,154,406,1,0,jail
3971,419,154,406,1,0,home detention
3972,416,155,408,0,1,jail
3973,416,155,408,0,1,home detention
3974,416,155,408,0,0,jail
3975,416,155,408,0,0,jail
3976,416,155,408,1,1,jail
3977,416,155,408,1,1,home detention
3978,416,155,408,1,1,home detention
3979,416,155,408,1,1,home detention
3980,416,155,408,1,1,home detention
3981,416,155,408,1,1,home detention
3982,416,155,408,1,0,jail
3983,416,155,408,1,0,jail
3984,422,148,414,0,1,work release
3985,422,148,414,1,1,work release
3986,422,148,414,1,1,work release
3987,422,148,414,1,1,work release
3988,422,148,414,1,0,work release
3989,422,148,414,1,0,work release
3990,422,148,414,1,0,work release
3991,422,148,414,1,0,work release
3992,422,148,414,1,0,work release
3993,422,148,414,1,0,work release
3994,415,154,408,0,1,jail
3995,415,154,408,0,1,jail
3996,415,154,408,0,0,jail
3997,415,154,408,1,1,jail
3998,415,154,408,1,1,home detention
3999,415,154,408,1,1,home detention
4000,415,154,408,1,1,home detention
4001,415,154,408,1,1,home detention
4002,415,154,408,1,1,home detention
4003,415,154,408,1,0,jail
4004,415,154,408,1,0,jail
4005,415,154,408,1,0,jail
4006,415,154,408,1,0,jail
4007,415,154,408,1,0,home detention
4008,419,154,410,0,1,jail
4009,419,154,410,1,1,jail
4010,419,154,410,1,1,home detention
4011,419,154,410,1,1,home detention
4012,419,154,410,1,1,home detention
4013,419,154,410,1,0,jail
4014,419,154,410,1,0,jail
4015,419,154,410,1,0,jail
4016,411,154,410,0,1,jail
4017,411,154,410,0,1,jail
4018,411,154,410,0,0,jail
4019,411,154,410,0,0,jail
4020,411,154,410,0,0,jail
4021,411,154,410,1,1,home detention
4022,411,154,410,1,0,jail
4023,411,154,410,1,0,jail
4024,411,154,410,1,0,home detention
4025,411,154,410,1,0,home detention
4026,411,154,410,0,1,jail
4027,411,154,410,0,0,jail
4028,411,154,410,0,0,jail
4029,411,154,410,0,0,jail
4030,411,154,410,1,1,home detention
4031,411,154,410,1,0,jail
4032,411,154,410,1,0,jail
4033,411,154,410,1,0,jail
4034,411,154,410,1,0,jail
4035,411,154,410,1,0,jail
4036,411,154,410,1,0,home detention
4037,411,154,410,1,0,home detention
4038,411,154,410,1,0,home detention
4039,417,139,408,0,1,work release
4040,417,139,408,0,1,work release
4041,417,139,408,0,1,work release
4042,417,139,408,0,0,work release
4043,417,139,408,1,1,work release
4044,417,139,408,1,1,work release
4045,417,139,408,1,1,work release
4046,417,139,408,1,0,work release
4047,417,139,408,1,0,work release
4048,417,139,408,1,0,work release
4049,413,149,408,0,1,jail
4050,413,149,408,0,0,jail
4051,413,149,408,1,0,jail
4052,413,149,408,1,0,jail
4053,413,149,408,1,0,jail
4054,413,149,408,1,0,home detention
4055,416,135,409,1,1,work release
4056,416,135,409,1,1,work release
4057,416,135,409,1,1,work release
4058,416,135,409,1,1,work release
4059,416,135,409,1,0,work release
4060,416,135,409,1,0,work release
4061,416,135,409,1,0,work release
4062,416,135,409,1,0,work release
4063,409,138,404,0,1,work release
4064,409,138,404,0,1,work release
4065,409,138,404,0,1,work release
4066,409,138,404,0,1,work release
4067,409,138,404,0,0,work release
4068,409,138,404,0,0,work release
4069,409,138,404,0,0,work release
4070,409,138,404,0,0,work release
4071,409,138,404,1,1,work release
4072,409,138,404,1,0,work release
4073,409,138,404,1,0,work release
4074,409,138,404,1,0,work release
4075,409,138,404,1,0,work release
4076,409,138,404,1,0,work release
4077,392,152,400,0,1,jail
4078,392,152,400,0,1,jail
4079,392,152,400,0,0,jail
4080,392,152,400,0,0,jail
4081,392,152,400,0,0,jail
4082,392,152,400,1,1,jail
4083,392,152,400,1,1,jail
4084,392,152,400,1,1,jail
4085,392,152,400,1,1,home detention
4086,392,152,400,1,1,home detention
4087,392,152,400,1,1,home detention
4088,392,152,400,1,1,home detention
4089,392,152,400,1,0,jail
4090,392,152,400,1,0,jail
4091,392,152,400,1,0,jail
4092,392,152,400,1,0,jail
4093,392,152,400,1,0,jail
4094,399,152,399,0,1,home detention
4095,399,152,399,1,1,home detention
4096,399,152,399,1,0,jail
4097,399,152,399,1,0,jail
4098,399,152,399,1,0,home detention
4099,398,137,399,0,1,work release
4100,398,137,399,0,1,work release
4101,398,137,399,0,1,work release
4102,398,137,399,0,1,work release
4103,398,137,399,0,1,work release
4104,398,137,399,0,0,work release
4105,398,137,399,1,1,work release
4106,398,137,399,1,1,work release
4107,398,137,399,1,1,work release
4108,398,137,399,1,1,work release
4109,398,137,399,1,0,work release
4110,398,137,399,1,0,work release
4111,398,137,399,1,0,work release
4112,398,137,399,1,0,work release
4113,398,137,399,1,0,work release
4114,395,152,398,0,1,jail
4115,395,152,398,0,0,jail
4116,395,152,398,1,1,jail
4117,395,152,398,1,1,home detention
4118,395,152,398,1,1,home detention
4119,395,152,398,1,0,jail
4120,395,152,398,1,0,jail
4121,394,152,401,0,1,jail
4122,394,152,401,0,0,jail
4123,394,152,401,0,0,jail
4124,394,152,401,1,1,jail
4125,394,152,401,1,1,home detention
4126,394,152,401,1,1,home detention
4127,394,152,401,1,1,home detention
4128,394,152,401,1,0,jail
4129,394,152,401,1,0,jail
4130,394,152,401,1,0,jail
4131,394,152,401,1,0,home detention
4132,398,152,404,0,1,jail
4133,398,152,404,0,0,jail
4134,398,152,404,0,0,jail
4135,398,152,404,0,0,jail
4136,398,152,404,1,1,jail
4137,398,152,404,1,1,home detention
4138,398,152,404,1,0,jail
4139,398,152,404,1,0,jail
4140,398,152,404,1,0,jail
4141,398,152,404,1,0,jail
4142,398,152,404,1,0,jail
4143,398,152,404,1,0,jail
4144,398,152,404,1,0,jail
4145,398,152,404,1,0,home detention
4146,406,152,396,0,1,jail
4147,406,152,396,0,1,home detention
4148,406,152,396,0,1,home detention
4149,406,152,396,0,1,home detention
4150,406,152,396,0,0,jail
4151,406,152,396,0,0,jail
4152,406,152,396,1,1,jail
4153,406,152,396,1,1,home detention
4154,406,152,396,1,1,home detention
4155,406,152,396,1,1,home detention
4156,406,152,396,1,0,jail
4157,406,152,396,1,0,jail
4158,406,152,396,1,0,jail
4159,409,150,401,0,0,jail
4160,409,150,401,1,1,jail
4161,409,150,401,1,1,home detention
4162,409,150,401,1,0,jail
4163,409,150,401,1,0,jail
4164,409,150,401,1,0,home detention
4165,403,152,396,0,0,jail
4166,403,152,396,0,0,jail
4167,403,152,396,1,1,jail
4168,403,152,396,1,1,home detention
4169,403,152,396,1,1,home detention
4170,403,152,396,1,0,jail
4171,403,151,397,0,1,jail
4172,403,151,397,0,0,jail
4173,403,151,397,1,1,jail
4174,403,151,397,1,1,home detention
4175,403,151,397,1,1,home detention
