,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total,class_mild,need,placement
1195,177,349,57,151,174,343,1,1,jail
1196,177,349,57,151,174,343,1,1,home detention
1197,177,349,57,151,174,343,1,1,home detention
1198,177,349,57,151,174,343,1,1,home detention
1199,177,349,57,151,174,343,1,0,jail
1200,177,350,57,148,178,343,0,1,work release
1201,177,350,57,148,178,343,0,1,work release
1202,177,350,57,148,178,343,0,0,work release
1203,177,350,57,148,178,343,0,0,work release
1204,177,350,57,148,178,343,1,1,work release
1205,177,350,57,148,178,343,1,1,work release
1206,177,350,57,148,178,343,1,1,work release
1207,177,350,57,148,178,343,1,1,work release
1208,177,350,57,148,178,343,1,0,work release
1209,174,344,54,157,173,343,0,0,jail
1210,174,344,54,157,173,343,0,0,jail
1211,174,344,54,157,173,343,1,1,jail
1212,174,344,54,157,173,343,1,1,jail
1213,174,344,54,157,173,343,1,1,jail
1214,174,344,54,157,173,343,1,1,jail
1215,174,344,54,157,173,343,1,1,home detention
1216,174,344,54,157,173,343,1,1,home detention
1217,174,344,54,157,173,343,1,1,home detention
1218,174,344,54,157,173,343,1,0,jail
1219,176,349,51,157,172,337,0,1,jail
1220,176,349,51,157,172,337,0,1,jail
1221,176,349,51,157,172,337,0,0,jail
1222,176,349,51,157,172,337,1,1,home detention
1223,176,349,51,157,172,337,1,1,home detention
1224,176,349,51,157,172,337,1,1,home detention
1225,176,349,51,157,172,337,1,1,home detention
1226,176,349,51,157,172,337,1,1,home detention
1227,176,349,51,157,172,337,1,1,home detention
1228,176,349,51,157,172,337,1,1,home detention
1229,176,349,51,157,172,337,1,0,jail
1230,176,349,51,157,172,337,1,0,home detention
1231,176,349,51,157,172,337,1,0,home detention
1232,176,349,51,157,172,337,1,0,home detention
1233,176,349,51,157,172,337,1,0,home detention
1234,167,353,51,156,182,345,0,1,jail
1235,167,353,51,156,182,345,0,1,jail
1236,167,353,51,156,182,345,0,1,home detention
1237,167,353,51,156,182,345,0,1,home detention
1238,167,353,51,156,182,345,0,0,jail
1239,167,353,51,156,182,345,0,0,jail
1240,167,353,51,156,182,345,1,1,home detention
1241,167,353,51,156,182,345,1,0,jail
1242,167,353,51,156,182,345,1,0,home detention
1243,167,353,51,156,182,345,1,0,home detention
1244,167,353,51,156,182,345,1,0,home detention
1245,167,353,51,156,182,345,1,0,home detention
1246,168,359,51,142,189,344,0,1,work release
1247,168,359,51,142,189,344,0,0,work release
1248,168,359,51,142,189,344,1,1,work release
1249,168,359,51,142,189,344,1,1,work release
1250,168,359,51,142,189,344,1,1,work release
1251,168,359,51,142,189,344,1,1,work release
1252,168,359,51,142,189,344,1,0,work release
1253,168,359,51,142,189,344,1,0,work release
1254,168,359,51,142,189,344,1,0,work release
1255,168,359,51,142,189,344,1,0,work release
1256,167,355,58,148,189,341,0,0,work release
1257,167,355,58,148,189,341,0,0,work release
1258,167,355,58,148,189,341,0,0,work release
1259,167,355,58,148,189,341,0,0,work release
1260,167,355,58,148,189,341,0,0,work release
1261,167,355,58,148,189,341,0,0,work release
1262,167,355,58,148,189,341,1,1,work release
1263,167,355,58,148,189,341,1,1,work release
1264,167,355,58,148,189,341,1,0,work release
1265,167,355,58,148,189,341,1,0,work release
1266,167,355,58,148,189,341,1,0,work release
1267,167,355,58,148,189,341,1,0,work release
1268,162,354,69,149,186,339,0,1,home detention
1269,162,354,69,149,186,339,0,0,jail
1270,162,354,69,149,186,339,0,0,jail
1271,162,354,69,149,186,339,1,1,home detention
1272,162,354,69,149,186,339,1,1,home detention
1273,162,354,69,149,186,339,1,1,home detention
1274,162,354,69,149,186,339,1,0,jail
1275,162,354,69,149,186,339,1,0,jail
1276,162,354,69,149,186,339,1,0,home detention
1277,162,354,69,149,186,339,1,0,home detention
1278,165,353,70,149,191,341,0,1,jail
1279,165,353,70,149,191,341,0,1,home detention
1280,165,353,70,149,191,341,0,0,jail
1281,165,353,70,149,191,341,0,0,jail
1282,165,353,70,149,191,341,1,1,jail
1283,165,353,70,149,191,341,1,1,jail
1284,165,353,70,149,191,341,1,1,jail
1285,165,353,70,149,191,341,1,1,jail
1286,165,353,70,149,191,341,1,1,home detention
1287,165,353,70,149,191,341,1,1,home detention
1288,165,353,70,149,191,341,1,1,home detention
1289,165,353,70,149,191,341,1,1,home detention
1290,165,353,70,149,191,341,1,1,home detention
1291,165,353,70,149,191,341,1,1,home detention
1292,165,353,70,149,191,341,1,1,home detention
1293,165,353,70,149,191,341,1,0,jail
1294,165,353,70,149,191,341,1,0,jail
1295,165,353,70,149,191,341,1,0,jail
1296,165,353,70,149,191,341,1,0,home detention
1297,172,363,61,140,198,343,0,1,work release
1298,172,363,61,140,198,343,0,1,work release
1299,172,363,61,140,198,343,1,1,work release
1300,172,363,61,140,198,343,1,1,work release
1301,172,363,61,140,198,343,1,1,work release
1302,172,363,61,140,198,343,1,0,work release
1303,172,363,61,140,198,343,1,0,work release
1304,171,359,61,145,195,339,0,0,work release
1305,171,359,61,145,195,339,0,0,work release
1306,171,359,61,145,195,339,0,0,work release
1307,171,359,61,145,195,339,1,1,work release
1308,171,359,61,145,195,339,1,1,work release
1309,171,359,61,145,195,339,1,1,work release
1310,171,359,61,145,195,339,1,0,work release
1311,171,359,61,145,195,339,1,0,work release
1312,171,359,61,145,195,339,1,0,work release
1313,171,359,61,145,195,339,1,0,work release
1314,171,359,61,145,195,339,1,0,work release
1315,168,361,65,147,191,338,0,0,work release
1316,168,361,65,147,191,338,1,1,work release
1317,168,361,65,147,191,338,1,1,work release
1318,168,361,65,147,191,338,1,1,work release
1319,168,361,65,147,191,338,1,1,work release
1320,168,361,65,147,191,338,1,0,work release
1321,168,361,65,147,191,338,1,0,work release
1322,166,357,73,147,193,334,1,1,work release
1323,166,357,73,147,193,334,1,1,work release
1324,166,357,73,147,193,334,1,1,work release
1325,166,357,73,147,193,334,1,1,work release
1326,166,357,73,147,193,334,1,1,work release
1327,166,357,73,147,193,334,1,1,work release
1328,166,357,73,147,193,334,1,0,work release
1329,166,357,73,147,193,334,1,0,work release
1330,166,357,73,147,193,334,1,0,work release
1331,166,357,73,147,193,334,1,0,work release
1332,166,357,73,147,193,334,1,0,work release
1333,164,355,73,158,188,327,0,1,home detention
1334,164,355,73,158,188,327,0,0,jail
1335,164,355,73,158,188,327,0,0,home detention
1336,164,355,73,158,188,327,1,1,home detention
1337,164,355,73,158,188,327,1,1,home detention
1338,164,355,73,158,188,327,1,0,jail
1339,164,355,73,158,188,327,1,0,home detention
1340,164,355,73,158,188,327,1,0,home detention
1341,161,359,73,147,192,328,0,1,work release
1342,161,359,73,147,192,328,0,1,work release
1343,161,359,73,147,192,328,0,1,work release
1344,161,359,73,147,192,328,0,1,work release
1345,161,359,73,147,192,328,0,0,work release
1346,161,359,73,147,192,328,1,1,work release
1347,161,359,73,147,192,328,1,1,work release
1348,161,359,73,147,192,328,1,1,work release
1349,161,359,73,147,192,328,1,1,work release
1350,161,359,73,147,192,328,1,1,work release
1351,161,359,73,147,192,328,1,0,work release
1352,161,359,73,147,192,328,1,0,work release
1353,161,359,73,147,192,328,1,0,work release
1354,161,359,73,147,192,328,1,0,work release
1355,159,352,87,161,194,326,0,1,jail
1356,159,352,87,161,194,326,0,1,home detention
1357,159,352,87,161,194,326,0,1,home detention
1358,159,352,87,161,194,326,0,0,jail
1359,159,352,87,161,194,326,0,0,jail
1360,159,352,87,161,194,326,1,1,jail
1361,159,352,87,161,194,326,1,1,home detention
1362,159,352,87,161,194,326,1,1,home detention
1363,159,352,87,161,194,326,1,1,home detention
1364,159,352,87,161,194,326,1,1,home detention
1365,159,352,87,161,194,326,1,0,jail
1366,162,355,87,161,194,324,0,1,jail
1367,162,355,87,161,194,324,0,1,home detention
1368,162,355,87,161,194,324,0,1,home detention
1369,162,355,87,161,194,324,0,0,jail
1370,162,355,87,161,194,324,0,0,jail
1371,162,355,87,161,194,324,0,0,jail
1372,162,355,87,161,194,324,1,1,jail
1373,162,355,87,161,194,324,1,0,home detention
1374,162,355,87,161,194,324,1,0,home detention
1375,162,355,87,161,194,324,1,0,home detention
1376,162,355,87,161,194,324,1,0,home detention
1377,162,355,87,161,194,324,1,0,home detention
1378,166,356,87,161,200,323,0,1,jail
1379,166,356,87,161,200,323,0,1,jail
1380,166,356,87,161,200,323,0,1,home detention
1381,166,356,87,161,200,323,0,0,jail
1382,166,356,87,161,200,323,0,0,home detention
1383,166,356,87,161,200,323,1,1,home detention
1384,166,356,87,161,200,323,1,1,home detention
1385,166,356,87,161,200,323,1,1,home detention
1386,166,356,87,161,200,323,1,1,home detention
1387,166,356,87,161,200,323,1,1,home detention
1388,166,356,87,161,200,323,1,0,jail
1389,166,356,87,161,200,323,1,0,jail
1390,166,356,87,161,200,323,1,0,home detention
1391,168,357,81,158,203,333,0,1,home detention
1392,168,357,81,158,203,333,0,0,jail
1393,168,357,81,158,203,333,0,0,jail
1394,168,357,81,158,203,333,0,0,jail
1395,168,357,81,158,203,333,0,0,home detention
1396,168,357,81,158,203,333,1,1,home detention
1397,168,357,81,158,203,333,1,1,home detention
1398,168,357,81,158,203,333,1,0,jail
1399,168,357,81,158,203,333,1,0,jail
1400,168,357,81,158,203,333,1,0,home detention
1401,168,357,81,158,203,333,1,0,home detention
1402,172,365,77,154,206,333,1,1,home detention
1403,172,365,77,154,206,333,1,1,home detention
1404,172,365,77,154,206,333,1,1,home detention
1405,172,365,77,154,206,333,1,1,home detention
1406,172,365,77,154,206,333,1,1,home detention
1407,172,365,77,154,206,333,1,0,jail
1408,172,365,77,154,206,333,1,0,jail
1409,172,365,77,154,206,333,1,0,home detention
1410,172,365,77,154,206,333,1,0,home detention
1411,171,360,77,145,210,333,0,1,work release
1412,171,360,77,145,210,333,0,1,work release
1413,171,360,77,145,210,333,0,0,work release
1414,171,360,77,145,210,333,1,1,work release
1415,171,360,77,145,210,333,1,1,work release
1416,171,360,77,145,210,333,1,1,work release
1417,171,360,77,145,210,333,1,1,work release
1418,171,360,77,145,210,333,1,0,work release
1419,171,360,77,145,210,333,1,0,work release
1420,171,360,77,145,210,333,1,0,work release
1421,166,353,87,155,206,330,0,1,jail
1422,166,353,87,155,206,330,0,1,jail
1423,166,353,87,155,206,330,0,1,home detention
1424,166,353,87,155,206,330,0,1,home detention
1425,166,353,87,155,206,330,0,0,home detention
1426,166,353,87,155,206,330,1,1,jail
1427,166,353,87,155,206,330,1,1,home detention
1428,166,353,87,155,206,330,1,1,home detention
1429,166,353,87,155,206,330,1,1,home detention
1430,166,353,87,155,206,330,1,1,home detention
1431,166,353,87,155,206,330,1,1,home detention
1432,166,353,87,155,206,330,1,0,jail
1433,166,353,87,155,206,330,1,0,home detention
1434,166,353,87,155,206,330,1,0,home detention
1435,165,354,87,149,215,334,0,0,jail
1436,165,354,87,149,215,334,0,0,home detention
1437,165,354,87,149,215,334,1,1,home detention
1438,165,354,87,149,215,334,1,1,home detention
1439,165,354,87,149,215,334,1,1,home detention
1440,165,354,87,149,215,334,1,1,home detention
1441,165,354,87,149,215,334,1,1,home detention
1442,165,354,87,149,215,334,1,1,home detention
1443,165,354,87,149,215,334,1,0,jail
1444,165,354,87,149,215,334,1,0,jail
1445,165,354,87,149,215,334,1,0,jail
1446,165,354,87,149,215,334,1,0,home detention
1447,166,358,84,145,220,338,0,1,work release
1448,166,358,84,145,220,338,0,1,work release
1449,166,358,84,145,220,338,0,1,work release
1450,166,358,84,145,220,338,0,1,work release
1451,166,358,84,145,220,338,0,0,work release
1452,166,358,84,145,220,338,0,0,work release
1453,166,358,84,145,220,338,1,1,work release
1454,166,358,84,145,220,338,1,1,work release
1455,166,358,84,145,220,338,1,1,work release
1456,161,356,88,149,212,334,0,1,jail
1457,161,356,88,149,212,334,0,1,home detention
1458,161,356,88,149,212,334,0,1,home detention
1459,161,356,88,149,212,334,1,1,jail
1460,161,356,88,149,212,334,1,1,jail
1461,161,356,88,149,212,334,1,1,jail
1462,161,356,88,149,212,334,1,1,home detention
1463,161,356,88,149,212,334,1,1,home detention
1464,161,356,88,149,212,334,1,1,home detention
1465,161,356,88,149,212,334,1,1,home detention
1466,161,356,88,149,212,334,1,1,home detention
1467,161,356,88,149,212,334,1,0,jail
1468,161,356,88,149,212,334,1,0,home detention
1469,165,362,87,147,219,341,0,1,work release
1470,165,362,87,147,219,341,0,0,work release
1471,165,362,87,147,219,341,1,1,work release
1472,165,362,87,147,219,341,1,1,work release
1473,165,362,87,147,219,341,1,1,work release
1474,161,358,88,144,214,336,0,0,work release
1475,161,358,88,144,214,336,1,1,work release
1476,161,358,88,144,214,336,1,1,work release
1477,161,358,88,144,214,336,1,1,work release
1478,161,358,88,144,214,336,1,1,work release
1479,161,358,88,144,214,336,1,1,work release
1480,161,358,88,144,214,336,1,1,work release
1481,161,358,88,144,214,336,1,1,work release
1482,161,358,88,144,214,336,1,1,work release
1483,161,358,88,144,214,336,1,0,work release
1484,161,358,88,144,214,336,1,0,work release
1485,161,358,88,144,214,336,1,0,work release
1486,162,355,97,155,214,336,0,1,home detention
1487,162,355,97,155,214,336,0,1,home detention
1488,162,355,97,155,214,336,0,0,jail
1489,162,355,97,155,214,336,0,0,jail
1490,162,355,97,155,214,336,1,1,home detention
1491,162,355,97,155,214,336,1,1,home detention
1492,162,355,97,155,214,336,1,0,jail
1493,162,355,97,155,214,336,1,0,jail
1494,162,355,97,155,214,336,1,0,home detention
1495,164,354,95,148,219,341,0,1,work release
1496,164,354,95,148,219,341,0,1,work release
1497,164,354,95,148,219,341,0,1,work release
1498,164,354,95,148,219,341,0,1,work release
1499,164,354,95,148,219,341,0,0,work release
1500,164,354,95,148,219,341,0,0,work release
1501,164,354,95,148,219,341,0,0,work release
1502,164,354,95,148,219,341,0,0,work release
1503,164,354,95,148,219,341,1,1,work release
1504,164,354,95,148,219,341,1,1,work release
1505,164,354,95,148,219,341,1,0,work release
1506,164,354,95,148,219,341,1,0,work release
1507,164,354,95,148,219,341,1,0,work release
1508,164,354,95,148,219,341,1,0,work release
1509,163,348,108,164,213,335,0,1,jail
1510,163,348,108,164,213,335,0,1,home detention
1511,163,348,108,164,213,335,1,1,jail
1512,163,348,108,164,213,335,1,1,home detention
1513,163,348,108,164,213,335,1,1,home detention
1514,163,348,108,164,213,335,1,1,home detention
1515,163,348,108,164,213,335,1,0,jail
1516,163,348,108,164,213,335,1,0,home detention
1517,163,348,108,164,213,335,1,0,home detention
1518,163,348,108,164,213,335,1,0,home detention
1519,156,339,100,164,223,345,0,1,jail
1520,156,339,100,164,223,345,0,1,home detention
1521,156,339,100,164,223,345,0,0,jail
1522,156,339,100,164,223,345,1,1,jail
1523,156,339,100,164,223,345,1,1,jail
1524,156,339,100,164,223,345,1,1,jail
1525,156,339,100,164,223,345,1,1,home detention
1526,156,339,100,164,223,345,1,1,home detention
1527,156,339,100,164,223,345,1,0,jail
1528,161,341,94,163,220,347,0,0,jail
1529,161,341,94,163,220,347,0,0,jail
1530,161,341,94,163,220,347,1,1,jail
1531,161,341,94,163,220,347,1,1,jail
1532,161,341,94,163,220,347,1,1,jail
1533,161,341,94,163,220,347,1,1,jail
1534,161,341,94,163,220,347,1,1,jail
1535,161,341,94,163,220,347,1,1,home detention
1536,161,341,94,163,220,347,1,0,jail
1537,161,341,94,163,220,347,1,0,jail
1538,162,347,89,164,219,347,0,1,jail
1539,162,347,89,164,219,347,0,0,jail
1540,162,347,89,164,219,347,0,0,jail
1541,162,347,89,164,219,347,0,0,jail
1542,162,347,89,164,219,347,1,1,home detention
1543,162,347,89,164,219,347,1,0,jail
1544,162,347,89,164,219,347,1,0,home detention
1545,164,349,89,156,214,347,0,0,jail
1546,164,349,89,156,214,347,0,0,jail
1547,164,349,89,156,214,347,0,0,jail
1548,164,349,89,156,214,347,1,1,jail
1549,164,349,89,156,214,347,1,1,jail
1550,164,349,89,156,214,347,1,1,jail
1551,164,349,89,156,214,347,1,1,jail
1552,164,349,89,156,214,347,1,1,home detention
1553,164,349,89,156,214,347,1,1,home detention
1554,164,349,89,156,214,347,1,1,home detention
1555,164,349,89,156,214,347,1,0,jail
1556,164,349,89,156,214,347,1,0,jail
1557,164,349,89,156,214,347,1,0,jail
1558,164,349,89,156,214,347,1,0,jail
1559,164,349,89,156,214,347,1,0,jail
1560,164,349,89,156,214,347,1,0,home detention
1561,164,349,89,156,214,347,1,0,home detention
1562,164,349,89,156,214,347,1,0,home detention
1563,173,355,84,148,221,351,0,1,work release
1564,173,355,84,148,221,351,0,1,work release
1565,173,355,84,148,221,351,0,0,work release
1566,173,355,84,148,221,351,0,0,work release
1567,173,355,84,148,221,351,1,1,work release
1568,173,355,84,148,221,351,1,0,work release
1569,173,355,84,148,221,351,1,0,work release
1570,173,355,84,148,221,351,1,0,work release
1571,172,342,83,155,214,345,1,1,jail
1572,172,342,83,155,214,345,1,1,home detention
1573,172,342,83,155,214,345,1,1,home detention
1574,172,342,83,155,214,345,1,1,home detention
1575,172,342,83,155,214,345,1,1,home detention
1576,172,342,83,155,214,345,1,0,jail
1577,172,342,83,155,214,345,1,0,jail
1578,172,342,83,155,214,345,1,0,jail
1579,172,342,83,155,214,345,1,0,jail
1580,174,347,78,152,209,347,0,1,jail
1581,174,347,78,152,209,347,0,1,jail
1582,174,347,78,152,209,347,0,1,home detention
1583,174,347,78,152,209,347,0,0,jail
1584,174,347,78,152,209,347,0,0,jail
1585,174,347,78,152,209,347,0,0,jail
1586,174,347,78,152,209,347,1,1,home detention
1587,174,347,78,152,209,347,1,0,jail
1588,174,347,78,152,209,347,1,0,jail
1589,174,347,78,152,209,347,1,0,jail
1590,174,347,78,152,209,347,1,0,jail
1591,174,347,78,152,209,347,1,0,home detention
1592,174,347,78,152,209,347,1,0,home detention
1593,178,356,66,140,207,349,0,1,work release
1594,178,356,66,140,207,349,0,1,work release
1595,178,356,66,140,207,349,0,1,work release
1596,178,356,66,140,207,349,1,1,work release
1597,178,356,66,140,207,349,1,1,work release
1598,178,356,66,140,207,349,1,1,work release
1599,178,356,66,140,207,349,1,1,work release
1600,178,356,66,140,207,349,1,1,work release
1601,178,356,66,140,207,349,1,1,work release
1602,178,356,66,140,207,349,1,1,work release
1603,178,356,66,140,207,349,1,0,work release
1604,178,356,66,140,207,349,1,0,work release
1605,178,356,66,140,207,349,1,0,work release
1606,174,350,77,154,203,349,0,1,jail
1607,174,350,77,154,203,349,0,1,jail
1608,174,350,77,154,203,349,0,0,jail
1609,174,350,77,154,203,349,0,0,jail
1610,174,350,77,154,203,349,0,0,jail
1611,174,350,77,154,203,349,0,0,jail
1612,174,350,77,154,203,349,1,1,jail
1613,174,350,77,154,203,349,1,1,home detention
1614,174,350,77,154,203,349,1,1,home detention
1615,174,350,77,154,203,349,1,0,jail
1616,174,350,77,154,203,349,1,0,jail
1617,174,350,77,154,203,349,1,0,jail
1618,174,350,77,154,203,349,1,0,home detention
1619,175,357,68,154,204,353,0,1,jail
1620,175,357,68,154,204,353,0,1,home detention
1621,175,357,68,154,204,353,0,1,home detention
1622,175,357,68,154,204,353,0,1,home detention
1623,175,357,68,154,204,353,0,0,jail
1624,175,357,68,154,204,353,0,0,jail
1625,175,357,68,154,204,353,1,1,jail
1626,175,357,68,154,204,353,1,1,jail
1627,175,357,68,154,204,353,1,1,home detention
1628,175,357,68,154,204,353,1,1,home detention
1629,175,357,68,154,204,353,1,0,jail
1630,175,357,68,154,204,353,1,0,jail
1631,177,358,68,152,205,357,0,0,jail
1632,177,358,68,152,205,357,0,0,jail
1633,177,358,68,152,205,357,1,1,jail
1634,177,358,68,152,205,357,1,1,home detention
1635,177,358,68,152,205,357,1,0,jail
1636,177,358,68,152,205,357,1,0,jail
1637,177,358,68,152,205,357,1,0,jail
1638,177,358,68,152,205,357,1,0,jail
1639,179,353,62,146,206,358,0,0,work release
1640,179,353,62,146,206,358,0,0,work release
1641,179,353,62,146,206,358,1,1,work release
1642,179,353,62,146,206,358,1,0,work release
1643,179,353,62,146,206,358,1,0,work release
1644,179,353,62,146,206,358,1,0,work release
1645,179,353,62,146,206,358,1,0,work release
1646,168,349,69,147,204,358,0,1,work release
1647,168,349,69,147,204,358,0,1,work release
1648,168,349,69,147,204,358,1,1,work release
1649,168,349,69,147,204,358,1,1,work release
1650,168,349,69,147,204,358,1,0,work release
1651,168,349,69,147,204,358,1,0,work release
1652,168,349,69,147,204,358,1,0,work release
1653,168,349,69,147,204,358,1,0,work release
1654,168,349,69,147,204,358,1,0,work release
1655,166,343,76,156,199,354,0,1,jail
1656,166,343,76,156,199,354,0,0,jail
1657,166,343,76,156,199,354,0,0,jail
1658,166,343,76,156,199,354,0,0,jail
1659,166,343,76,156,199,354,1,1,home detention
1660,166,343,76,156,199,354,1,1,home detention
1661,166,343,76,156,199,354,1,1,home detention
1662,166,343,76,156,199,354,1,0,jail
1663,166,343,76,156,199,354,1,0,jail
1664,166,343,76,156,199,354,1,0,jail
1665,166,343,76,156,199,354,1,0,home detention
1666,166,343,76,156,199,354,1,0,home detention
1667,168,342,74,153,200,358,0,1,jail
1668,168,342,74,153,200,358,0,1,jail
1669,168,342,74,153,200,358,0,1,home detention
1670,168,342,74,153,200,358,0,1,home detention
1671,168,342,74,153,200,358,0,0,jail
1672,168,342,74,153,200,358,1,1,jail
1673,168,342,74,153,200,358,1,1,home detention
1674,168,342,74,153,200,358,1,1,home detention
1675,168,342,74,153,200,358,1,1,home detention
1676,168,342,74,153,200,358,1,0,jail
1677,168,342,74,153,200,358,1,0,jail
1678,168,342,74,153,200,358,1,0,jail
1679,168,342,74,153,200,358,1,0,jail
1680,168,342,74,153,200,358,1,0,jail
1681,168,342,74,153,200,358,1,0,home detention
1682,171,343,68,151,205,357,0,1,jail
1683,171,343,68,151,205,357,0,1,home detention
1684,171,343,68,151,205,357,0,0,jail
1685,171,343,68,151,205,357,1,1,jail
1686,171,343,68,151,205,357,1,1,home detention
1687,171,343,68,151,205,357,1,1,home detention
1688,171,343,68,151,205,357,1,1,home detention
1689,171,343,68,151,205,357,1,0,jail
1690,171,343,68,151,205,357,1,0,home detention
1691,172,349,60,150,202,354,0,1,home detention
1692,172,349,60,150,202,354,0,0,jail
1693,172,349,60,150,202,354,1,1,jail
1694,172,349,60,150,202,354,1,1,jail
1695,172,349,60,150,202,354,1,1,jail
1696,172,349,60,150,202,354,1,1,home detention
1697,172,349,60,150,202,354,1,0,jail
1698,171,349,60,150,197,356,0,1,home detention
1699,171,349,60,150,197,356,1,1,jail
1700,171,349,60,150,197,356,1,1,jail
1701,171,349,60,150,197,356,1,1,home detention
1702,171,349,60,150,197,356,1,0,home detention
1703,167,342,57,150,196,357,0,1,jail
1704,167,342,57,150,196,357,0,0,jail
1705,167,342,57,150,196,357,0,0,jail
1706,167,342,57,150,196,357,0,0,jail
1707,167,342,57,150,196,357,0,0,jail
1708,167,342,57,150,196,357,0,0,jail
1709,167,342,57,150,196,357,0,0,jail
1710,167,342,57,150,196,357,0,0,jail
1711,167,342,57,150,196,357,1,1,jail
1712,167,342,57,150,196,357,1,1,jail
1713,167,342,57,150,196,357,1,1,jail
1714,167,342,57,150,196,357,1,1,home detention
1715,167,342,57,150,196,357,1,1,home detention
1716,167,342,57,150,196,357,1,0,jail
1717,167,342,57,150,196,357,1,0,jail
1718,177,353,56,144,193,355,0,1,work release
1719,177,353,56,144,193,355,0,1,work release
1720,177,353,56,144,193,355,0,1,work release
1721,177,353,56,144,193,355,0,0,work release
1722,177,353,56,144,193,355,0,0,work release
1723,177,353,56,144,193,355,0,0,work release
1724,177,353,56,144,193,355,0,0,work release
1725,177,353,56,144,193,355,0,0,work release
1726,177,353,56,144,193,355,1,1,work release
1727,177,353,56,144,193,355,1,1,work release
1728,177,353,56,144,193,355,1,1,work release
1729,177,353,56,144,193,355,1,0,work release
1730,177,353,56,144,193,355,1,0,work release
1731,177,353,56,144,193,355,1,0,work release
1732,177,353,56,144,193,355,1,0,work release
1733,177,353,56,144,193,355,1,0,work release
1734,173,351,70,156,192,352,0,1,home detention
1735,173,351,70,156,192,352,0,0,jail
1736,173,351,70,156,192,352,0,0,jail
1737,173,351,70,156,192,352,0,0,jail
1738,173,351,70,156,192,352,1,1,jail
1739,173,351,70,156,192,352,1,1,jail
1740,173,351,70,156,192,352,1,1,home detention
1741,173,351,70,156,192,352,1,1,home detention
1742,173,351,70,156,192,352,1,1,home detention
1743,173,351,70,156,192,352,1,0,jail
1744,173,351,70,156,192,352,1,0,jail
1745,173,351,70,156,192,352,1,0,jail
1746,173,351,70,156,192,352,1,0,jail
1747,173,351,70,156,192,352,1,0,jail
1748,180,356,59,156,190,354,0,1,home detention
1749,180,356,59,156,190,354,0,1,home detention
1750,180,356,59,156,190,354,0,0,jail
1751,180,356,59,156,190,354,1,1,jail
1752,180,356,59,156,190,354,1,1,home detention
1753,180,356,59,156,190,354,1,1,home detention
1754,180,356,59,156,190,354,1,1,home detention
1755,180,356,59,156,190,354,1,0,jail
1756,180,356,59,156,190,354,1,0,home detention
1757,178,348,55,156,195,360,0,1,jail
1758,178,348,55,156,195,360,0,0,jail
1759,178,348,55,156,195,360,0,0,jail
1760,178,348,55,156,195,360,1,1,jail
1761,178,348,55,156,195,360,1,1,home detention
1762,178,348,55,156,195,360,1,0,jail
1763,178,348,55,156,195,360,1,0,jail
1764,178,348,55,156,195,360,1,0,jail
1765,178,348,55,156,195,360,1,0,home detention
1766,184,353,49,156,194,360,0,1,jail
1767,184,353,49,156,194,360,0,1,jail
1768,184,353,49,156,194,360,0,0,jail
1769,184,353,49,156,194,360,0,0,jail
1770,184,353,49,156,194,360,1,1,jail
1771,184,353,49,156,194,360,1,1,home detention
1772,184,353,49,156,194,360,1,0,jail
1773,184,353,49,156,194,360,1,0,jail
1774,184,353,49,156,194,360,1,0,jail
1775,191,360,49,148,189,358,0,1,work release
1776,191,360,49,148,189,358,0,1,work release
1777,191,360,49,148,189,358,0,1,work release
1778,191,360,49,148,189,358,0,1,work release
1779,191,360,49,148,189,358,0,0,work release
1780,191,360,49,148,189,358,0,0,work release
1781,191,360,49,148,189,358,0,0,work release
1782,191,360,49,148,189,358,1,1,work release
1783,191,360,49,148,189,358,1,1,work release
1784,191,360,49,148,189,358,1,1,work release
1785,191,360,49,148,189,358,1,1,work release
1786,191,360,49,148,189,358,1,1,work release
1787,191,360,49,148,189,358,1,0,work release
1788,191,360,49,148,189,358,1,0,work release
1789,191,360,49,148,189,358,1,0,work release
1790,191,360,49,148,189,358,1,0,work release
1791,191,360,49,148,189,358,1,0,work release
1792,191,355,63,156,185,357,0,1,jail
1793,191,355,63,156,185,357,0,0,jail
1794,191,355,63,156,185,357,0,0,jail
1795,191,355,63,156,185,357,1,1,jail
1796,191,355,63,156,185,357,1,1,home detention
1797,197,361,62,154,179,356,0,1,jail
1798,197,361,62,154,179,356,0,1,jail
1799,197,361,62,154,179,356,1,1,home detention
1800,197,361,62,154,179,356,1,1,home detention
1801,197,361,62,154,179,356,1,1,home detention
1802,197,361,62,154,179,356,1,1,home detention
1803,197,361,62,154,179,356,1,1,home detention
1804,197,361,62,154,179,356,1,0,jail
1805,197,361,62,154,179,356,1,0,jail
1806,197,361,62,154,179,356,1,0,jail
1807,197,361,62,154,179,356,1,0,home detention
1808,198,362,63,156,182,355,0,1,home detention
1809,198,362,63,156,182,355,0,1,home detention
1810,198,362,63,156,182,355,0,0,jail
1811,198,362,63,156,182,355,0,0,jail
1812,198,362,63,156,182,355,1,1,home detention
1813,198,362,63,156,182,355,1,1,home detention
1814,198,362,63,156,182,355,1,1,home detention
1815,198,362,63,156,182,355,1,1,home detention
1816,198,362,63,156,182,355,1,0,jail
1817,198,362,63,156,182,355,1,0,home detention
1818,190,363,63,145,189,361,0,1,work release
