,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total,class_mild,need,placement
2474,146,321,83,161,238,400,1,1,home detention
2475,146,321,83,161,238,400,1,0,jail
2476,146,321,83,161,238,400,1,0,jail
2477,146,321,83,161,238,400,1,0,jail
2478,146,321,83,161,238,400,1,0,jail
2479,146,321,83,161,238,400,1,0,jail
2480,146,321,83,161,238,400,1,0,jail
2481,146,321,83,161,238,400,1,0,jail
2482,146,321,83,161,238,400,1,0,jail
2483,157,327,77,161,240,401,0,1,jail
2484,157,327,77,161,240,401,0,1,jail
2485,157,327,77,161,240,401,0,1,jail
2486,157,327,77,161,240,401,1,1,jail
2487,157,327,77,161,240,401,1,1,jail
2488,157,327,77,161,240,401,1,0,jail
2489,157,327,77,161,240,401,1,0,jail
2490,158,334,72,159,235,397,0,1,home detention
2491,158,334,72,159,235,397,0,0,jail
2492,158,334,72,159,235,397,0,0,jail
2493,158,334,72,159,235,397,0,0,jail
2494,158,334,72,159,235,397,0,0,jail
2495,158,334,72,159,235,397,0,0,jail
2496,158,334,72,159,235,397,0,0,jail
2497,158,334,72,159,235,397,1,1,jail
2498,158,334,72,159,235,397,1,1,jail
2499,158,334,72,159,235,397,1,1,home detention
2500,158,334,72,159,235,397,1,1,home detention
2501,158,334,72,159,235,397,1,1,home detention
2502,158,334,72,159,235,397,1,1,home detention
2503,158,334,72,159,235,397,1,1,home detention
2504,158,334,72,159,235,397,1,0,jail
2505,158,334,72,159,235,397,1,0,jail
2506,158,334,72,159,235,397,1,0,home detention
2507,158,334,72,159,235,397,1,0,home detention
2508,164,345,65,141,232,402,0,1,work release
2509,164,345,65,141,232,402,0,1,work release
2510,164,345,65,141,232,402,0,0,work release
2511,164,345,65,141,232,402,0,0,work release
2512,164,345,65,141,232,402,1,1,work release
2513,164,345,65,141,232,402,1,1,work release
2514,164,345,65,141,232,402,1,1,work release
2515,164,345,65,141,232,402,1,0,work release
2516,164,345,65,141,232,402,1,0,work release
2517,164,345,65,141,232,402,1,0,work release
2518,164,345,65,141,232,402,1,0,work release
2519,164,345,65,141,232,402,1,0,work release
2520,162,345,73,151,233,396,0,1,jail
2521,162,345,73,151,233,396,0,1,jail
2522,162,345,73,151,233,396,0,0,jail
2523,162,345,73,151,233,396,0,0,jail
2524,162,345,73,151,233,396,1,1,home detention
2525,162,345,73,151,233,396,1,1,home detention
2526,162,345,73,151,233,396,1,1,home detention
2527,162,345,73,151,233,396,1,1,home detention
2528,162,345,73,151,233,396,1,1,home detention
2529,162,345,73,151,233,396,1,1,home detention
2530,162,345,73,151,233,396,1,0,jail
2531,162,345,73,151,233,396,1,0,home detention
2532,162,345,73,151,233,396,1,0,home detention
2533,164,335,72,152,239,407,0,1,jail
2534,164,335,72,152,239,407,0,1,home detention
2535,164,335,72,152,239,407,0,1,home detention
2536,164,335,72,152,239,407,0,0,jail
2537,164,335,72,152,239,407,1,1,jail
2538,164,335,72,152,239,407,1,1,home detention
2539,164,335,72,152,239,407,1,1,home detention
2540,164,335,72,152,239,407,1,0,jail
2541,164,335,72,152,239,407,1,0,jail
2542,164,335,72,152,239,407,1,0,jail
2543,163,339,73,153,239,406,0,1,jail
2544,163,339,73,153,239,406,0,1,home detention
2545,163,339,73,153,239,406,0,1,home detention
2546,163,339,73,153,239,406,0,1,home detention
2547,163,339,73,153,239,406,0,0,jail
2548,163,339,73,153,239,406,0,0,jail
2549,163,339,73,153,239,406,0,0,jail
2550,163,339,73,153,239,406,1,1,jail
2551,163,339,73,153,239,406,1,1,jail
2552,163,339,73,153,239,406,1,1,home detention
2553,163,339,73,153,239,406,1,0,jail
2554,163,339,73,153,239,406,1,0,jail
2555,163,339,73,153,239,406,1,0,home detention
2556,163,339,73,153,239,406,1,0,home detention
2557,163,339,73,153,239,406,1,0,home detention
2558,168,348,60,139,235,403,0,1,work release
2559,168,348,60,139,235,403,0,1,work release
2560,168,348,60,139,235,403,1,1,work release
2561,168,348,60,139,235,403,1,0,work release
2562,168,348,60,139,235,403,1,0,work release
2563,168,348,60,139,235,403,1,0,work release
2564,168,348,60,139,235,403,1,0,work release
2565,168,348,60,139,235,403,1,0,work release
2566,165,341,60,144,228,403,0,1,work release
2567,165,341,60,144,228,403,0,0,work release
2568,165,341,60,144,228,403,0,0,work release
2569,165,341,60,144,228,403,1,1,work release
2570,165,341,60,144,228,403,1,1,work release
2571,165,341,60,144,228,403,1,1,work release
2572,165,341,60,144,228,403,1,1,work release
2573,165,341,60,144,228,403,1,1,work release
2574,165,341,60,144,228,403,1,0,work release
2575,165,341,60,144,228,403,1,0,work release
2576,165,341,60,144,228,403,1,0,work release
2577,165,341,60,144,228,403,1,0,work release
2578,165,341,60,144,228,403,1,0,work release
2579,158,334,75,160,223,396,0,0,jail
2580,158,334,75,160,223,396,1,1,jail
2581,158,334,75,160,223,396,1,1,home detention
2582,158,334,75,160,223,396,1,1,home detention
2583,158,334,75,160,223,396,1,1,home detention
2584,158,334,75,160,223,396,1,1,home detention
2585,158,334,75,160,223,396,1,1,home detention
2586,158,334,75,160,223,396,1,1,home detention
2587,158,334,75,160,223,396,1,1,home detention
2588,158,334,75,160,223,396,1,0,jail
2589,158,334,75,160,223,396,1,0,home detention
2590,159,338,75,148,227,403,0,1,work release
2591,159,338,75,148,227,403,0,1,work release
2592,159,338,75,148,227,403,0,1,work release
2593,159,338,75,148,227,403,0,0,work release
2594,159,338,75,148,227,403,0,0,work release
2595,159,338,75,148,227,403,0,0,work release
2596,159,338,75,148,227,403,0,0,work release
2597,159,338,75,148,227,403,1,1,work release
2598,159,338,75,148,227,403,1,1,work release
2599,159,338,75,148,227,403,1,1,work release
2600,159,338,75,148,227,403,1,1,work release
2601,159,338,75,148,227,403,1,0,work release
2602,159,338,75,148,227,403,1,0,work release
2603,159,338,75,148,227,403,1,0,work release
2604,159,338,75,148,227,403,1,0,work release
2605,159,338,75,148,227,403,1,0,work release
2606,159,333,86,164,227,401,0,1,home detention
2607,159,333,86,164,227,401,0,1,home detention
2608,159,333,86,164,227,401,1,1,jail
2609,159,333,86,164,227,401,1,1,jail
2610,159,333,86,164,227,401,1,1,home detention
2611,159,333,86,164,227,401,1,1,home detention
2612,159,333,86,164,227,401,1,1,home detention
2613,159,333,86,164,227,401,1,1,home detention
2614,159,333,86,164,227,401,1,0,jail
2615,159,333,86,164,227,401,1,0,jail
2616,159,333,86,164,227,401,1,0,jail
2617,159,333,86,164,227,401,1,0,jail
2618,159,333,86,164,227,401,1,0,jail
2619,159,333,86,164,227,401,1,0,jail
2620,159,333,86,164,227,401,1,0,home detention
2621,162,334,86,157,225,403,0,1,jail
2622,162,334,86,157,225,403,0,1,home detention
2623,162,334,86,157,225,403,0,0,jail
2624,162,334,86,157,225,403,1,1,jail
2625,162,334,86,157,225,403,1,1,jail
2626,162,334,86,157,225,403,1,1,home detention
2627,162,334,86,157,225,403,1,1,home detention
2628,162,334,86,157,225,403,1,1,home detention
2629,162,334,86,157,225,403,1,1,home detention
2630,162,334,86,157,225,403,1,0,jail
2631,162,334,86,157,225,403,1,0,jail
2632,162,334,86,157,225,403,1,0,home detention
2633,162,334,86,157,225,403,1,0,home detention
2634,162,334,86,157,225,403,1,0,home detention
2635,162,334,86,157,225,403,1,0,home detention
2636,167,336,86,155,227,409,0,1,jail
2637,167,336,86,155,227,409,0,1,home detention
2638,167,336,86,155,227,409,0,0,jail
2639,167,336,86,155,227,409,0,0,jail
2640,167,336,86,155,227,409,0,0,jail
2641,167,336,86,155,227,409,0,0,jail
2642,167,336,86,155,227,409,1,1,home detention
2643,167,336,86,155,227,409,1,1,home detention
2644,167,336,86,155,227,409,1,0,jail
2645,167,336,86,155,227,409,1,0,jail
2646,167,336,86,155,227,409,1,0,jail
2647,167,336,86,155,227,409,1,0,home detention
2648,167,336,86,155,227,409,1,0,home detention
2649,175,341,72,155,225,405,0,1,jail
2650,175,341,72,155,225,405,0,0,jail
2651,175,341,72,155,225,405,1,1,home detention
2652,175,341,72,155,225,405,1,1,home detention
2653,175,341,72,155,225,405,1,1,home detention
2654,175,341,72,155,225,405,1,0,jail
2655,175,341,72,155,225,405,1,0,jail
2656,177,342,69,154,229,406,0,1,jail
2657,177,342,69,154,229,406,1,1,jail
2658,177,342,69,154,229,406,1,1,home detention
2659,177,342,69,154,229,406,1,1,home detention
2660,177,342,69,154,229,406,1,0,jail
2661,177,342,69,154,229,406,1,0,jail
2662,177,342,69,154,229,406,1,0,home detention
2663,177,342,69,154,229,406,1,0,home detention
2664,177,342,69,154,229,406,1,0,home detention
2665,171,344,69,150,227,410,0,1,jail
2666,171,344,69,150,227,410,0,1,jail
2667,171,344,69,150,227,410,0,1,home detention
2668,171,344,69,150,227,410,0,0,jail
2669,171,344,69,150,227,410,1,1,home detention
2670,171,344,69,150,227,410,1,1,home detention
2671,171,344,69,150,227,410,1,1,home detention
2672,171,344,69,150,227,410,1,0,jail
2673,171,344,69,150,227,410,1,0,jail
2674,171,344,69,150,227,410,1,0,jail
2675,171,344,69,150,227,410,1,0,jail
2676,171,344,69,150,227,410,1,0,home detention
2677,175,352,69,139,229,415,0,1,work release
2678,175,352,69,139,229,415,0,1,work release
2679,175,352,69,139,229,415,0,1,work release
2680,175,352,69,139,229,415,0,0,work release
2681,175,352,69,139,229,415,1,0,work release
2682,175,352,69,139,229,415,1,0,work release
2683,174,341,75,139,230,407,0,1,work release
2684,174,341,75,139,230,407,0,1,work release
2685,174,341,75,139,230,407,0,0,work release
2686,174,341,75,139,230,407,0,0,work release
2687,174,341,75,139,230,407,0,0,work release
2688,174,341,75,139,230,407,1,1,work release
2689,174,341,75,139,230,407,1,1,work release
2690,174,341,75,139,230,407,1,1,work release
2691,174,341,75,139,230,407,1,0,work release
2692,174,341,75,139,230,407,1,0,work release
2693,174,341,75,139,230,407,1,0,work release
2694,174,341,75,139,230,407,1,0,work release
2695,174,341,75,139,230,407,1,0,work release
2696,174,334,88,152,223,402,0,1,jail
2697,174,334,88,152,223,402,0,1,jail
2698,174,334,88,152,223,402,0,1,jail
2699,174,334,88,152,223,402,0,0,jail
2700,174,334,88,152,223,402,0,0,jail
2701,174,334,88,152,223,402,0,0,jail
2702,174,334,88,152,223,402,1,1,jail
2703,174,334,88,152,223,402,1,1,home detention
2704,174,334,88,152,223,402,1,1,home detention
2705,174,334,88,152,223,402,1,1,home detention
2706,174,334,88,152,223,402,1,0,jail
2707,174,334,88,152,223,402,1,0,jail
2708,174,334,88,152,223,402,1,0,home detention
2709,180,334,87,151,218,403,0,1,jail
2710,180,334,87,151,218,403,0,1,home detention
2711,180,334,87,151,218,403,0,0,jail
2712,180,334,87,151,218,403,0,0,jail
2713,180,334,87,151,218,403,0,0,jail
2714,180,334,87,151,218,403,1,1,home detention
2715,180,334,87,151,218,403,1,1,home detention
2716,180,334,87,151,218,403,1,1,home detention
2717,180,334,87,151,218,403,1,1,home detention
2718,180,334,87,151,218,403,1,0,jail
2719,180,334,87,151,218,403,1,0,home detention
2720,180,334,87,151,218,403,1,0,home detention
2721,180,334,87,151,218,403,1,0,home detention
2722,182,337,72,140,222,413,0,0,work release
2723,182,337,72,140,222,413,1,1,work release
2724,182,337,72,140,222,413,1,1,work release
2725,182,337,72,140,222,413,1,1,work release
2726,182,337,72,140,222,413,1,0,work release
2727,182,337,72,140,222,413,1,0,work release
2728,182,337,72,140,222,413,1,0,work release
2729,182,337,72,140,222,413,1,0,work release
2730,179,332,72,149,218,409,0,1,jail
2731,179,332,72,149,218,409,0,1,home detention
2732,179,332,72,149,218,409,1,1,jail
2733,179,332,72,149,218,409,1,1,home detention
2734,179,332,72,149,218,409,1,1,home detention
2735,179,332,72,149,218,409,1,0,jail
2736,179,332,72,149,218,409,1,0,jail
2737,179,332,72,149,218,409,1,0,jail
2738,179,332,72,149,218,409,1,0,jail
2739,179,332,72,149,218,409,1,0,home detention
2740,179,332,72,149,218,409,1,0,home detention
2741,183,330,72,149,218,409,0,1,jail
2742,183,330,72,149,218,409,1,1,jail
2743,183,330,72,149,218,409,1,1,home detention
2744,183,330,72,149,218,409,1,1,home detention
2745,183,330,72,149,218,409,1,1,home detention
2746,183,330,72,149,218,409,1,1,home detention
2747,183,330,72,149,218,409,1,1,home detention
2748,183,330,72,149,218,409,1,1,home detention
2749,183,330,72,149,218,409,1,1,home detention
2750,183,330,72,149,218,409,1,0,jail
2751,183,330,72,149,218,409,1,0,jail
2752,183,330,72,149,218,409,1,0,jail
2753,184,335,71,140,225,418,0,1,work release
2754,184,335,71,140,225,418,0,1,work release
2755,184,335,71,140,225,418,0,1,work release
2756,184,335,71,140,225,418,0,0,work release
2757,184,335,71,140,225,418,1,1,work release
2758,184,335,71,140,225,418,1,0,work release
2759,184,335,71,140,225,418,1,0,work release
2760,184,335,71,140,225,418,1,0,work release
2761,184,335,71,140,225,418,1,0,work release
2762,184,335,71,140,225,418,1,0,work release
2763,183,327,80,152,225,414,0,1,jail
2764,183,327,80,152,225,414,0,0,jail
2765,183,327,80,152,225,414,0,0,jail
2766,183,327,80,152,225,414,0,0,jail
2767,183,327,80,152,225,414,1,1,jail
2768,183,327,80,152,225,414,1,1,home detention
2769,183,327,80,152,225,414,1,1,home detention
2770,183,327,80,152,225,414,1,0,jail
2771,183,327,80,152,225,414,1,0,jail
2772,183,327,80,152,225,414,1,0,jail
2773,183,327,80,152,225,414,1,0,jail
2774,183,327,80,152,225,414,1,0,jail
2775,189,334,76,145,222,412,0,1,work release
2776,189,334,76,145,222,412,0,0,work release
2777,189,334,76,145,222,412,1,1,work release
2778,189,334,76,145,222,412,1,0,work release
2779,189,334,76,145,222,412,1,0,work release
2780,189,334,76,145,222,412,1,0,work release
2781,189,334,76,145,222,412,1,0,work release
2782,182,330,84,147,216,410,0,0,work release
2783,182,330,84,147,216,410,0,0,work release
2784,182,330,84,147,216,410,0,0,work release
2785,182,330,84,147,216,410,0,0,work release
2786,182,330,84,147,216,410,1,1,work release
2787,182,330,84,147,216,410,1,1,work release
2788,182,330,84,147,216,410,1,1,work release
2789,182,330,84,147,216,410,1,1,work release
2790,182,330,84,147,216,410,1,1,work release
2791,182,330,84,147,216,410,1,0,work release
2792,182,330,84,147,216,410,1,0,work release
2793,182,330,84,147,216,410,1,0,work release
2794,182,330,84,147,216,410,1,0,work release
2795,182,330,84,147,216,410,1,0,work release
2796,182,330,84,147,216,410,1,0,work release
2797,182,330,84,147,216,410,1,0,work release
2798,178,326,85,163,210,406,0,1,jail
2799,178,326,85,163,210,406,0,1,jail
2800,178,326,85,163,210,406,0,0,jail
2801,178,326,85,163,210,406,0,0,jail
2802,178,326,85,163,210,406,0,0,jail
2803,178,326,85,163,210,406,1,1,jail
2804,178,326,85,163,210,406,1,1,home detention
2805,178,326,85,163,210,406,1,1,home detention
2806,178,326,85,163,210,406,1,1,home detention
2807,178,326,85,163,210,406,1,1,home detention
2808,178,326,85,163,210,406,1,1,home detention
2809,178,326,85,163,210,406,1,0,jail
2810,178,326,85,163,210,406,1,0,jail
2811,178,326,85,163,210,406,1,0,jail
2812,178,326,85,163,210,406,1,0,home detention
2813,185,331,85,163,216,410,0,1,home detention
2814,185,331,85,163,216,410,0,0,jail
2815,185,331,85,163,216,410,0,0,jail
2816,185,331,85,163,216,410,0,0,jail
2817,185,331,85,163,216,410,0,0,jail
2818,185,331,85,163,216,410,1,1,home detention
2819,185,331,85,163,216,410,1,1,home detention
2820,185,331,85,163,216,410,1,0,jail
2821,185,331,85,163,216,410,1,0,jail
2822,185,331,85,163,216,410,1,0,jail
2823,185,331,85,163,216,410,1,0,jail
2824,185,331,85,163,216,410,1,0,jail
2825,184,337,85,163,216,413,0,1,jail
2826,184,337,85,163,216,413,0,1,home detention
2827,184,337,85,163,216,413,0,1,home detention
2828,184,337,85,163,216,413,0,0,jail
2829,184,337,85,163,216,413,1,1,jail
2830,184,337,85,163,216,413,1,1,home detention
2831,184,337,85,163,216,413,1,1,home detention
2832,184,337,85,163,216,413,1,1,home detention
2833,184,337,85,163,216,413,1,1,home detention
2834,184,337,85,163,216,413,1,0,jail
2835,184,337,85,163,216,413,1,0,jail
2836,184,337,85,163,216,413,1,0,jail
2837,184,337,85,163,216,413,1,0,jail
2838,184,337,85,163,216,413,1,0,jail
2839,184,337,85,163,216,413,1,0,home detention
2840,190,347,84,153,215,420,0,1,jail
2841,190,347,84,153,215,420,0,1,home detention
2842,190,347,84,153,215,420,0,0,jail
2843,190,347,84,153,215,420,0,0,jail
2844,190,347,84,153,215,420,1,0,jail
2845,190,347,84,153,215,420,1,0,jail
2846,194,347,79,145,210,418,0,1,work release
2847,194,347,79,145,210,418,0,1,work release
2848,194,347,79,145,210,418,0,0,work release
2849,194,347,79,145,210,418,0,0,work release
2850,194,347,79,145,210,418,0,0,work release
2851,194,347,79,145,210,418,1,1,work release
2852,194,347,79,145,210,418,1,1,work release
2853,194,347,79,145,210,418,1,1,work release
2854,194,347,79,145,210,418,1,1,work release
2855,194,347,79,145,210,418,1,1,work release
2856,194,347,79,145,210,418,1,1,work release
2857,194,341,79,154,207,415,0,1,jail
2858,194,341,79,154,207,415,0,1,home detention
2859,194,341,79,154,207,415,0,0,jail
2860,194,341,79,154,207,415,1,1,home detention
2861,194,341,79,154,207,415,1,1,home detention
2862,194,341,79,154,207,415,1,1,home detention
2863,194,341,79,154,207,415,1,1,home detention
2864,194,341,79,154,207,415,1,0,jail
2865,194,341,79,154,207,415,1,0,jail
2866,194,341,79,154,207,415,1,0,jail
2867,194,341,79,154,207,415,1,0,jail
2868,194,341,79,154,207,415,1,0,jail
2869,194,341,79,154,207,415,1,0,jail
2870,194,341,79,154,207,415,1,0,jail
2871,194,341,79,154,207,415,1,0,jail
2872,194,341,79,154,207,415,1,0,jail
2873,194,341,79,154,207,415,1,0,home detention
2874,194,341,79,154,207,415,1,0,home detention
2875,194,341,79,154,207,415,1,0,home detention
2876,194,341,79,154,207,415,1,0,home detention
2877,194,341,79,154,207,415,1,0,home detention
2878,194,341,79,154,207,415,1,0,home detention
2879,204,345,80,155,216,422,0,0,jail
2880,204,345,80,155,216,422,0,0,jail
2881,204,345,80,155,216,422,1,1,jail
2882,204,345,80,155,216,422,1,1,jail
2883,204,345,80,155,216,422,1,1,home detention
2884,204,345,80,155,216,422,1,1,home detention
2885,204,345,80,155,216,422,1,1,home detention
2886,204,345,80,155,216,422,1,0,jail
2887,204,345,80,155,216,422,1,0,jail
2888,204,345,80,155,216,422,1,0,jail
2889,204,345,80,155,216,422,1,0,jail
2890,204,345,80,155,216,422,1,0,jail
2891,204,345,80,155,216,422,1,0,jail
2892,204,345,80,155,216,422,1,0,home detention
2893,207,347,67,151,222,430,0,0,jail
2894,207,347,67,151,222,430,1,1,jail
2895,207,347,67,151,222,430,1,1,jail
2896,207,347,67,151,222,430,1,1,home detention
2897,207,347,67,151,222,430,1,1,home detention
2898,209,346,62,151,212,425,0,1,jail
2899,209,346,62,151,212,425,0,1,jail
2900,209,346,62,151,212,425,0,0,jail
2901,209,346,62,151,212,425,0,0,jail
2902,209,346,62,151,212,425,1,1,jail
2903,209,346,62,151,212,425,1,1,jail
2904,209,346,62,151,212,425,1,1,jail
2905,209,346,62,151,212,425,1,1,jail
2906,209,346,62,151,212,425,1,1,home detention
2907,209,346,62,151,212,425,1,1,home detention
2908,209,346,62,151,212,425,1,1,home detention
2909,209,346,62,151,212,425,1,0,jail
2910,209,346,62,151,212,425,1,0,jail
2911,209,346,62,151,212,425,1,0,jail
2912,209,346,62,151,212,425,1,0,jail
2913,209,346,62,151,212,425,1,0,home detention
2914,209,346,62,151,212,425,1,0,home detention
2915,209,346,62,151,212,425,1,0,home detention
2916,217,354,62,151,216,429,0,1,jail
2917,217,354,62,151,216,429,0,1,jail
2918,217,354,62,151,216,429,0,0,jail
2919,217,354,62,151,216,429,1,1,home detention
2920,217,354,62,151,216,429,1,1,home detention
2921,217,354,62,151,216,429,1,1,home detention
2922,217,354,62,151,216,429,1,1,home detention
2923,217,354,62,151,216,429,1,1,home detention
2924,217,354,62,151,216,429,1,1,home detention
2925,217,354,62,151,216,429,1,0,jail
2926,217,354,62,151,216,429,1,0,jail
2927,217,354,62,151,216,429,1,0,home detention
2928,218,359,61,134,221,437,0,1,work release
2929,218,359,61,134,221,437,0,1,work release
2930,218,359,61,134,221,437,0,0,work release
2931,218,359,61,134,221,437,0,0,work release
2932,218,359,61,134,221,437,1,1,work release
2933,218,359,61,134,221,437,1,1,work release
2934,218,359,61,134,221,437,1,1,work release
2935,218,359,61,134,221,437,1,1,work release
2936,218,359,61,134,221,437,1,0,work release
2937,218,359,61,134,221,437,1,0,work release
2938,218,359,61,134,221,437,1,0,work release
2939,218,359,61,134,221,437,1,0,work release
2940,219,354,73,147,220,431,0,1,work release
2941,219,354,73,147,220,431,0,1,work release
2942,219,354,73,147,220,431,0,1,work release
2943,219,354,73,147,220,431,0,0,work release
2944,219,354,73,147,220,431,0,0,work release
2945,219,354,73,147,220,431,0,0,work release
2946,219,354,73,147,220,431,1,1,work release
2947,219,354,73,147,220,431,1,1,work release
2948,219,354,73,147,220,431,1,1,work release
2949,219,354,73,147,220,431,1,0,work release
2950,219,354,73,147,220,431,1,0,work release
2951,219,354,73,147,220,431,1,0,work release
2952,220,353,85,160,218,426,0,1,jail
2953,220,353,85,160,218,426,0,1,jail
2954,220,353,85,160,218,426,0,0,jail
2955,220,353,85,160,218,426,1,1,jail
2956,220,353,85,160,218,426,1,1,jail
2957,220,353,85,160,218,426,1,1,home detention
2958,220,353,85,160,218,426,1,1,home detention
2959,220,353,85,160,218,426,1,0,jail
2960,220,353,85,160,218,426,1,0,home detention
2961,219,351,85,160,211,431,0,0,jail
2962,219,351,85,160,211,431,1,1,home detention
2963,219,351,85,160,211,431,1,1,home detention
2964,219,351,85,160,211,431,1,1,home detention
2965,219,351,85,160,211,431,1,1,home detention
2966,219,351,85,160,211,431,1,1,home detention
2967,219,351,85,160,211,431,1,0,jail
2968,219,351,85,160,211,431,1,0,jail
2969,219,351,85,160,211,431,1,0,jail
2970,219,351,85,160,211,431,1,0,home detention
2971,219,351,85,160,211,431,1,0,home detention
2972,218,355,79,158,210,435,0,1,jail
2973,218,355,79,158,210,435,0,1,home detention
2974,218,355,79,158,210,435,0,1,home detention
2975,218,355,79,158,210,435,0,0,jail
2976,218,355,79,158,210,435,1,1,jail
2977,218,355,79,158,210,435,1,1,jail
2978,218,355,79,158,210,435,1,1,jail
2979,218,355,79,158,210,435,1,1,home detention
2980,218,355,79,158,210,435,1,1,home detention
2981,218,355,79,158,210,435,1,1,home detention
2982,218,355,79,158,210,435,1,0,jail
2983,218,355,79,158,210,435,1,0,jail
2984,218,355,79,158,210,435,1,0,jail
2985,218,355,79,158,210,435,1,0,home detention
2986,218,355,79,158,210,435,1,0,home detention
2987,218,355,79,158,210,435,1,0,home detention
2988,222,366,71,155,216,438,0,1,jail
2989,222,366,71,155,216,438,0,1,jail
2990,222,366,71,155,216,438,0,1,home detention
2991,222,366,71,155,216,438,0,1,home detention
2992,222,366,71,155,216,438,0,0,jail
2993,222,366,71,155,216,438,0,0,jail
2994,222,366,71,155,216,438,0,0,jail
2995,222,366,71,155,216,438,1,1,jail
2996,222,366,71,155,216,438,1,1,home detention
2997,222,366,71,155,216,438,1,1,home detention
2998,222,366,71,155,216,438,1,1,home detention
2999,222,366,71,155,216,438,1,0,jail
3000,222,366,71,155,216,438,1,0,jail
3001,222,366,71,155,216,438,1,0,jail
3002,222,366,71,155,216,438,1,0,home detention
3003,222,367,69,155,218,443,0,1,jail
3004,222,367,69,155,218,443,0,1,home detention
3005,222,367,69,155,218,443,0,0,jail
3006,222,367,69,155,218,443,0,0,jail
3007,222,367,69,155,218,443,0,0,jail
3008,222,367,69,155,218,443,1,1,jail
3009,222,367,69,155,218,443,1,1,home detention
3010,222,367,69,155,218,443,1,1,home detention
3011,222,367,69,155,218,443,1,1,home detention
3012,222,367,69,155,218,443,1,1,home detention
3013,222,367,69,155,218,443,1,0,jail
3014,222,367,69,155,218,443,1,0,jail
3015,222,367,69,155,218,443,1,0,jail
3016,222,367,69,155,218,443,1,0,jail
3017,222,367,69,155,218,443,1,0,home detention
3018,225,379,65,136,213,447,0,1,work release
3019,225,379,65,136,213,447,0,1,work release
3020,225,379,65,136,213,447,0,0,work release
3021,225,379,65,136,213,447,0,0,work release
3022,225,379,65,136,213,447,1,1,work release
3023,225,379,65,136,213,447,1,1,work release
3024,225,379,65,136,213,447,1,0,work release
3025,225,379,65,136,213,447,1,0,work release
3026,222,375,66,135,216,444,0,1,work release
3027,222,375,66,135,216,444,0,1,work release
3028,222,375,66,135,216,444,0,1,work release
3029,222,375,66,135,216,444,0,0,work release
3030,222,375,66,135,216,444,0,0,work release
3031,222,375,66,135,216,444,0,0,work release
3032,222,375,66,135,216,444,0,0,work release
3033,222,375,66,135,216,444,0,0,work release
3034,222,375,66,135,216,444,0,0,work release
3035,222,375,66,135,216,444,1,1,work release
3036,222,375,66,135,216,444,1,1,work release
3037,222,375,66,135,216,444,1,1,work release
3038,222,375,66,135,216,444,1,1,work release
3039,222,375,66,135,216,444,1,1,work release
3040,222,375,66,135,216,444,1,0,work release
3041,222,375,66,135,216,444,1,0,work release
3042,222,375,66,135,216,444,1,0,work release
3043,222,375,66,135,216,444,1,0,work release
3044,219,372,83,153,205,439,0,1,jail
3045,219,372,83,153,205,439,0,0,jail
3046,219,372,83,153,205,439,0,0,jail
3047,219,372,83,153,205,439,1,1,home detention
3048,219,372,83,153,205,439,1,0,jail
3049,219,372,83,153,205,439,1,0,jail
3050,219,372,83,153,205,439,1,0,home detention
3051,220,375,84,154,202,436,0,1,home detention
3052,220,375,84,154,202,436,0,1,home detention
3053,220,375,84,154,202,436,0,0,jail
3054,220,375,84,154,202,436,1,1,home detention
3055,220,375,84,154,202,436,1,1,home detention
3056,220,375,84,154,202,436,1,1,home detention
3057,220,375,84,154,202,436,1,1,home detention
3058,220,375,84,154,202,436,1,0,jail
3059,220,375,84,154,202,436,1,0,jail
3060,220,375,84,154,202,436,1,0,jail
3061,220,375,84,154,202,436,1,0,home detention
3062,220,375,84,154,202,436,1,0,home detention
3063,217,374,78,153,209,446,0,1,home detention
3064,217,374,78,153,209,446,0,0,jail
3065,217,374,78,153,209,446,0,0,jail
3066,217,374,78,153,209,446,1,1,jail
3067,217,374,78,153,209,446,1,1,home detention
3068,217,374,78,153,209,446,1,1,home detention
3069,217,374,78,153,209,446,1,1,home detention
3070,217,374,78,153,209,446,1,1,home detention
3071,217,374,78,153,209,446,1,1,home detention
3072,217,374,78,153,209,446,1,0,jail
3073,217,374,78,153,209,446,1,0,jail
3074,217,374,78,153,209,446,1,0,jail
3075,216,373,73,154,209,448,0,1,jail
3076,216,373,73,154,209,448,0,1,jail
3077,216,373,73,154,209,448,0,1,jail
3078,216,373,73,154,209,448,0,0,jail
3079,216,373,73,154,209,448,0,0,jail
3080,216,373,73,154,209,448,1,1,jail
3081,216,373,73,154,209,448,1,1,jail
3082,216,373,73,154,209,448,1,1,home detention
3083,216,373,73,154,209,448,1,1,home detention
3084,216,373,73,154,209,448,1,1,home detention
3085,216,373,73,154,209,448,1,1,home detention
3086,216,373,73,154,209,448,1,0,jail
3087,216,373,73,154,209,448,1,0,jail
3088,216,373,73,154,209,448,1,0,home detention
3089,216,373,73,154,209,448,1,0,home detention
3090,222,382,68,154,212,442,0,1,jail
3091,222,382,68,154,212,442,0,0,jail
3092,222,382,68,154,212,442,1,1,jail
3093,222,382,68,154,212,442,1,1,home detention
3094,222,382,68,154,212,442,1,0,jail
3095,219,381,55,141,212,447,0,1,work release
3096,219,381,55,141,212,447,0,0,work release
3097,219,381,55,141,212,447,0,0,work release
